id_empleado,nombre,cedula,cargo,fecha_ingreso,telefono,email
1274,Severiano Dueñas,9047402328,Empacador,2021-11-02,+34954612853,blancagerardo@luz-alvaro.es
1275,Mohamed Carbó Conesa,2389886014,Supervisor,2023-08-25,+34675 590 594,ana-sofia17@gimenez.com
1276,Paloma Gallardo Aguiló,5361545780,Diseñador,2022-10-05,+34709614966,emiliobravo@hotmail.com
1277,Eleuterio Gomila Atienza,1574272254,Diseñador,2023-08-17,+34 727 59 45 17,ribafilomena@mateu.es
1278,Gerónimo Cortes Acevedo,780943941,Empacador,2020-11-02,+34 716 10 88 95,lourdesbarbero@luis-manso.es
1279,Macario Camps Mora,7557046809,Supervisor,2024-07-27,+34715 41 98 15,zsedano@hotmail.com
1280,Fidela Cal Pizarro,987260899,Cortador,2025-01-24,+34722 78 97 23,maria-jesus19@hotmail.com
1281,Manuela Alba Ugarte,8381522856,Cortador,2024-04-13,+34712431367,jesusa25@capdevila.es
1282,Soraya Aliaga Cuervo,7167875756,Cortador,2021-03-16,+34724953101,mar65@canovas.es
1283,César Prado Amigó,4121007022,Supervisor,2021-08-03,+34815890230,iespada@hotmail.com
1284,Ignacia Madrid Seco,3421618761,Diseñador,2024-06-21,+34 718 437 896,ealfaro@carreras.com
1285,Encarna de Puig,5098563890,Empacador,2023-03-07,+34719 34 03 69,quinterosoraya@gmail.com
1286,Bonifacio Vilanova Bastida,621221353,Cortador,2024-06-21,+34 730 77 62 92,nbarbero@gmail.com
1287,Jovita Amat Pombo,5718259781,Diseñador,2022-11-02,+34 708 22 48 37,rosario13@hotmail.com
1288,Roberto Amaro Varela Molina,1259741392,Diseñador,2024-01-21,+34745 751 008,xferrera@gmail.com
1289,Tere Moya Mateos,5759452955,Empacador,2020-11-08,+34718 445 950,ericolmedo@tena.org
1290,Severino Serrano Cerezo,1494069018,Confeccionista,2024-05-09,+34 719 972 809,ruriarte@perales.org
1291,Eufemia Blanca Mariño Peláez,8114259039,Cortador,2025-06-16,+34622 970 679,lrosado@hotmail.com
1292,Inocencio Viña Alemán,6802558915,Supervisor,2024-08-28,+34722 39 76 24,gordillopaola@rodriguez.es
1293,Leocadio Lucena Parra,8029047392,Empacador,2022-10-03,+34 600 743 265,gaston27@salas.es
1294,Andrea Castejón-Romero,2774091624,Confeccionista,2024-02-28,+34876830481,dario11@hotmail.com
1295,Agustina Ordóñez Tejedor,6380192580,Diseñador,2025-06-07,+34725 479 180,ingrid46@hotmail.com
1296,Sonia Mendizábal Ropero,347453516,Supervisor,2021-03-17,+34651 607 946,luiscapdevila@otero-aliaga.org
1297,David Lumbreras-Román,9023664534,Cortador,2024-07-11,+34661 00 56 55,isidoracerro@gmail.com
1298,Felicia Aguiló,2276814545,Diseñador,2021-09-25,+34 728693911,techeverria@ferrera.com
1299,Juan Bautista Briones Baquero,2686194338,Cortador,2023-09-13,+34 727 298 169,parracrescencia@cal-hierro.com
1300,Maite Puig Piña,6901581517,Confeccionista,2020-12-04,+34741475990,rioslourdes@jimenez-gilabert.com
1301,Ramona Zabala Bayona,3972588860,Diseñador,2021-01-01,+34827 644 884,nalberto@gmail.com
1302,Encarnita Gomila-España,7877119954,Empacador,2022-01-05,+34707 084 915,paredesalvaro@manrique-verdu.es
1303,Édgar Fortuny-Berrocal,9880187552,Supervisor,2024-04-03,+34 829 59 95 97,rosaura04@tome-diez.net
1304,Leoncio Jara Arnal,8111333550,Diseñador,2024-06-16,+34 740 664 649,arellanoamalia@hotmail.com
1305,Eutimio Capdevila Landa,5959208999,Empacador,2024-07-25,+34894 921 043,mmadrid@yahoo.com
1306,Abigaíl Montero Lobato,3001375978,Empacador,2024-05-23,+34710354107,galo90@agustin.com
1307,Maribel Tejero Santana,8821300059,Diseñador,2020-11-20,+34962 49 59 63,amparoquerol@bosch-crespi.org
1308,Flor Ferreras Herrera,535498274,Confeccionista,2024-05-09,+34 732923151,osalgado@hotmail.com
1309,Haroldo Quirós Grau,8506044235,Confeccionista,2024-03-10,+34742438626,tsolis@vazquez-torrijos.com
1310,Reinaldo Montes Huguet,9374654548,Supervisor,2022-02-25,+34740 95 08 73,vilaltaisidro@bello-nicolas.com
1311,Teo Castillo Urrutia,3972595401,Empacador,2021-05-07,+34 734 717 559,almeidamauricio@llorente-bonet.com
1312,Tamara Laguna Lara,5703219049,Diseñador,2024-09-14,+34 972 168 369,mazasalomon@hotmail.com
1313,Ovidio Ramón,1523776027,Supervisor,2024-09-22,+34 942 11 04 37,dvaquero@fabra-codina.es
1314,Isaac Aragonés Coloma,7257966607,Cortador,2024-08-20,+34 979 091 608,prudencia32@pina-alcalde.es
1315,Elba Beltran Vigil,9628906436,Supervisor,2022-11-29,+34726 40 51 19,opablo@hotmail.com
1316,Carlito Salom Mendoza,18482271,Empacador,2024-09-12,+34740 660 955,jarellano@gmail.com
1317,Fulgencio de Cobos,8417537612,Cortador,2020-12-04,+34 701 03 66 04,psalas@roig.com
1318,Anacleto Navarro Báez,4969810722,Supervisor,2025-05-03,+34 635 14 70 53,joaquinsaez@losa.org
1319,Quique Duarte Ramos,7066352540,Cortador,2021-02-01,+34 980 65 27 18,scatalan@ballesteros.org
1320,Víctor Sastre,4200763101,Confeccionista,2025-02-01,+34734 586 096,alicia90@hotmail.com
1321,Bernardino Fidel Roldan Malo,4740400138,Empacador,2022-05-04,+34 727 03 81 01,palomarencarnacion@fernandez-gordillo.org
1322,Jerónimo Cobos Cámara,223109230,Supervisor,2021-10-20,+34720 373 865,danielapuga@martin-sancho.com
1323,Lorenza Micaela Ángel Sureda,5673499394,Diseñador,2020-08-03,+34873448049,reyescarreras@yahoo.com
1324,Marc Cobo Azorin,5407103684,Diseñador,2021-02-16,+34 748 896 361,ernestodieguez@canton.es
1325,Ariadna Gallo Villegas,6421002122,Confeccionista,2020-11-09,+34745866791,tomas59@yahoo.com
1326,Francisco Javier del Sevillano,4341370940,Supervisor,2024-04-20,+34728 025 657,torrentalonso@yahoo.com
1327,Victor del Canales,2857537974,Confeccionista,2020-10-31,+34727692140,xleal@yahoo.com
1328,Abraham Sabater Niño,5018842066,Confeccionista,2022-11-09,+34 910404428,jimena37@carrion.net
1329,Paz Salvà Armas,6048010403,Cortador,2024-07-13,+34747986242,valenzuelamonica@yahoo.com
1330,Regina Llobet Santos,6093066564,Supervisor,2024-01-11,+34683397847,wlucena@hotmail.com
1331,Luis Ángel Agudo Fuente,4287566830,Confeccionista,2023-11-05,+34740 050 223,rufinoaguila@cabrero-acero.org
1332,Isaías de Vaquero,5280840311,Diseñador,2025-05-13,+34881512777,escalonarosalva@hotmail.com
1333,Íñigo Sarmiento Almagro,1843580628,Diseñador,2021-09-16,+34 730592269,nestor15@gmail.com
1334,Ascensión Concepción Yuste Quintero,3955028,Supervisor,2021-03-16,+34 711 09 06 88,arcelia87@hotmail.com
1335,Dalila Ugarte,3881877405,Cortador,2022-08-07,+34744 577 314,elba30@yahoo.com
1336,Aureliano Caro Reina,398121623,Empacador,2020-10-11,+34707 513 648,wgarcia@gonzalez.net
1337,Bartolomé Valbuena Calzada,8876788200,Supervisor,2022-02-26,+34748 49 54 76,blazquezluis-angel@gmail.com
1338,Elisabet Coronado Bou,1174670298,Diseñador,2020-08-13,+34721869866,icalderon@gmail.com
1339,Débora del Amores,3980506161,Cortador,2024-09-06,+34908 061 561,asdrubal27@cifuentes.net
1340,Celso Nebot Segarra,8791261838,Diseñador,2025-02-15,+34 717 181 637,cidangeles@machado-vina.com
1341,Caridad de Avilés,271158296,Supervisor,2022-03-16,+34713669587,jovejulio@morante-andrade.com
1342,Raimundo Duarte,978776476,Confeccionista,2023-12-05,+34 982 451 972,joverivan@hotmail.com
1343,Julia Cerezo Bilbao,4282201047,Confeccionista,2023-07-10,+34714 134 929,lorenapeiro@mulet-mayo.org
1344,Ester Rueda Franch,2298004363,Cortador,2022-12-07,+34 726 038 869,xyuste@matas.org
1345,Josué Pi-Melero,9593093796,Empacador,2020-10-21,+34706 96 46 19,lilloselena@moliner.com
1346,Tito Cebrián Parejo Gallego,987072196,Empacador,2023-01-08,+34 681 834 401,gomisnicodemo@hotmail.com
1347,Sarita Machado Sanchez,5533912422,Supervisor,2022-07-16,+34 824108935,teofilo96@montesinos-manzano.es
1348,Almudena Corona Narváez Baeza,5551900705,Confeccionista,2024-01-09,+34 733 36 23 53,elujan@angulo.com
1349,Edmundo Novoa Bertrán,7874453957,Supervisor,2022-09-30,+34 719 367 551,bernabe38@hotmail.com
1350,Amando Fábregas Izaguirre,8686590756,Cortador,2023-02-08,+34715 94 53 69,regina50@gmail.com
1351,Elpidio Tolosa Bartolomé,9169771548,Supervisor,2024-07-28,+34 994152036,maximinogarces@hotmail.com
1352,Atilio Sedano Aguado,1889554502,Diseñador,2021-09-25,+34 704652467,ubarreda@donoso.es
1353,Rosalinda Bustos Perera,5057938003,Empacador,2025-04-09,+34 715 76 95 64,berengueroscar@hotmail.com
1354,Jordán Olmedo Ledesma,711675004,Cortador,2021-05-10,+34 743 79 04 24,pacosans@herrera-perello.org
1355,Flor Diez Raya,3820398091,Supervisor,2025-04-07,+34 728 494 647,angeldavid@amor.com
1356,Amada Mayo Codina,6776779111,Cortador,2021-08-12,+34980 380 317,bernardovilalta@valera.com
1357,Cecilia Sanjuan Sanz,6912714668,Confeccionista,2025-01-02,+34701490772,isidrosalvador@lluch.com
1358,Eugenia Carlos Pol,3690203282,Diseñador,2020-08-29,+34739 53 79 25,halvarez@miralles.es
1359,Eladio Duque Garcés,9296397936,Empacador,2022-03-14,+34 731 13 56 46,candelario05@parejo-vaquero.net
1360,Santiago Valverde Serna,2036588334,Supervisor,2021-12-24,+34 706 96 36 31,belen39@yahoo.com
1361,Conrado Espiridión Bastida Gras,3868936216,Supervisor,2024-04-21,+34 979 48 66 87,hcoello@jaen-millan.net
1362,Concepción Fiol Villa,7963601044,Empacador,2021-11-14,+34700 39 97 31,jimena57@yahoo.com
1363,Martirio Gámez Morillo,1567362916,Diseñador,2021-01-14,+34 715 54 83 26,curro10@hervia.com
1364,Nicanor Mayo Méndez,5280189944,Diseñador,2021-07-29,+34914 38 43 06,marita10@carrera-alfonso.com
1365,Maristela Domingo,9865575709,Empacador,2021-04-19,+34 964 68 33 25,raimundo70@gmail.com
1366,Feliciano Diego Iborra,373680920,Diseñador,2023-11-19,+34 973 997 454,adelina34@banos.org
1367,Vicente Gras Luna,7094976854,Cortador,2024-03-18,+34 701 40 77 63,murillofeliciana@yahoo.com
1368,Nacio Asenjo Dávila,7923185517,Supervisor,2022-07-09,+34 742313788,ucamacho@teruel-marco.es
1369,Silvio Goicoechea Duarte,4423429889,Supervisor,2022-10-08,+34840163576,agallego@hotmail.com
1370,Amílcar Raya Tejada,7328913805,Empacador,2025-03-07,+34 726 073 676,cocageronimo@yahoo.com
1371,Juan Pablo Llobet-Alcázar,6641722033,Cortador,2024-02-23,+34 744945607,odalysbaeza@agusti.es
1372,León Company-Olivares,9226708297,Diseñador,2023-09-19,+34 700 927 023,anarvaez@guerrero.es
1373,Iván Escudero-Guillén,4482105513,Empacador,2024-10-26,+34959403870,gllorente@hotmail.com
1374,Maximiano Marcelo Otero Castelló,6083089988,Supervisor,2024-05-06,+34716 08 34 33,bvilla@yahoo.com
1375,Leocadio Alemán-Gomis,1166599486,Cortador,2021-09-21,+34 718 76 55 25,maxigoicoechea@llabres.es
1376,Carlito Herberto Nadal Alegre,2758149233,Supervisor,2025-02-20,+34 709 88 79 98,blancopanfilo@talavera.com
1377,Armando Camps Carballo,674936166,Confeccionista,2022-05-13,+34 707 18 86 47,vrozas@gmail.com
1378,Fermín Pablo Padilla,5114024595,Confeccionista,2023-01-11,+34734 360 987,sarita67@requena.com
1379,Rodolfo Barreda Barceló,9650722484,Diseñador,2024-09-28,+34732 829 561,vpozo@salom.es
1380,Eloy Artigas,4488506309,Diseñador,2024-08-15,+34706 28 39 59,gallartflorentino@riba.es
1381,María Manuela Rozas Bosch,1387208238,Diseñador,2025-04-24,+34 747 356 713,unevado@valcarcel.net
1382,Amaya Alba Olivares,6764071861,Cortador,2022-11-12,+34 719341320,natividadpages@nieto.net
1383,Alcides Verdú Sales,5562190445,Diseñador,2022-11-13,+34690525809,juan-josesabater@yahoo.com
1384,Fulgencio Castejón Estévez,6496093089,Confeccionista,2021-09-10,+34 706 61 66 78,yviana@llamas.com
1385,Albino Vicens-Amaya,5263755670,Diseñador,2021-07-26,+34907 45 22 98,aguerra@rius.com
1386,Visitación Mayol Alberola,9173899294,Cortador,2021-04-20,+34 705334416,priscila52@yahoo.com
1387,Teo Cayetano Requena Amat,1900698056,Cortador,2025-05-15,+34 706 18 60 95,rosarioarregui@vera.es
1388,María Fernanda Andrade-Gallardo,9376625109,Cortador,2021-08-15,+34 997466047,pancho76@pazos.net
1389,Maura Aliaga Catalá,2372808176,Empacador,2023-12-14,+34706 64 11 20,antonioestevez@gmail.com
1390,Gilberto Piquer Roldan,6422021968,Supervisor,2023-08-01,+34974030337,joaquinagil@romero.com
1391,María Pilar Valverde Otero,1620995506,Diseñador,2023-11-29,+34 705452308,jodarprudencia@yahoo.com
1392,Laura Escrivá Miró,2289747249,Confeccionista,2023-07-17,+34953978907,casasmaria-belen@hotmail.com
1393,Carmen Jódar Melero,4402063322,Cortador,2021-04-29,+34744 72 50 56,cmariscal@alcazar.es
1394,Adelardo del Zaragoza,9077472532,Confeccionista,2025-03-02,+34 711 16 41 20,evitasalmeron@hotmail.com
1395,Primitivo Real Larrañaga,6587351503,Supervisor,2021-06-27,+34725 20 13 99,edelmirorevilla@yahoo.com
1396,Cristina Baena,6837144257,Supervisor,2021-12-06,+34728391498,antonioamor@zabaleta-bermejo.com
1397,Edgardo Mascaró Mercader,1630494434,Cortador,2022-12-12,+34 724988414,gcasals@gmail.com
1398,Florentino Ayuso Carbó,1473047629,Empacador,2024-06-09,+34 678674081,pilileon@hotmail.com
1399,Adela Casals Maldonado,8351430100,Cortador,2022-02-05,+34 701 003 755,marcelino55@hotmail.com
1400,Victorino Merino,6121389292,Diseñador,2021-08-29,+34721 94 68 42,leire80@yahoo.com
1401,Susana García Armengol,8284228943,Diseñador,2024-01-30,+34 739437346,bastidaanita@hotmail.com
1402,Norberto Cortés Roig,6398295503,Cortador,2025-05-02,+34 747 986 160,ysaez@gmail.com
1403,Edmundo Espinosa Casares,8768031105,Supervisor,2020-11-07,+34984071724,xsegura@yahoo.com
1404,Evangelina Correa Mur,3539300771,Diseñador,2022-05-11,+34 700330765,gualofelia@enriquez-piquer.com
1405,Sonia Ariel Álvaro Iglesia,7663580018,Diseñador,2021-12-28,+34847 810 357,ortegacelia@gmail.com
1406,Edu Julio César Tamarit Burgos,4250148631,Diseñador,2021-08-20,+34 866 99 25 08,amigonarcisa@blanca.es
1407,Eligia Guzmán Abad,3780457741,Diseñador,2021-04-12,+34 734 125 382,ayusoharoldo@barros-manso.es
1408,Flora Olmedo Villalobos,8615837215,Cortador,2024-10-17,+34720 758 128,vamor@gmail.com
1409,Visitación Piquer Almagro,9871417379,Cortador,2024-05-12,+34 977 671 330,belmontejimena@galindo.net
1410,Rosa María Barbero-Zaragoza,8479633932,Supervisor,2023-05-29,+34 728434481,walbero@solana.org
1411,Gervasio Vidal-Espada,7914765045,Empacador,2021-08-12,+34634 83 56 21,soledad94@heredia.com
1412,Fabio Alberdi Estevez,2427399132,Diseñador,2021-01-23,+34 712 61 35 03,felicialeon@hotmail.com
1413,Nieves Ibañez Carro,1647238558,Empacador,2021-07-16,+34730 581 903,ileanaalcazar@yahoo.com
1414,Julián Cecilio Cervera Sanmiguel,9491352936,Empacador,2021-09-22,+34 999691002,sara69@vergara-pineiro.com
1415,Joel Villanueva Castell,5152605634,Cortador,2022-11-26,+34648867627,lope83@yahoo.com
1416,Modesto del Falcón,1415644241,Cortador,2021-03-06,+34714 369 564,iherranz@hotmail.com
1417,Samuel Carlos Machado,9417053610,Diseñador,2020-11-05,+34949 050 696,redondojenny@yahoo.com
1418,María Jesús del Palomar,129310149,Supervisor,2023-07-27,+34 650 40 47 25,gabriel28@espejo.org
1419,Azahara del Pacheco,83738519,Confeccionista,2023-12-21,+34 656657349,maria-teresa70@jimenez.es
1420,Guadalupe Cózar Donaire,8249539749,Diseñador,2024-04-24,+34 733567961,lucila26@hotmail.com
1421,Marisol Sotelo Montenegro,2974767014,Diseñador,2022-12-05,+34711 725 811,montoyafabian@angel-burgos.net
1422,Baldomero del Malo,9435221596,Confeccionista,2023-03-18,+34 605 36 35 86,kjover@boix.net
1423,Corona Bastida,831747542,Diseñador,2022-07-29,+34 990 13 71 87,flavio43@hotmail.com
1424,Guadalupe Rosales Jiménez,5657754911,Empacador,2022-03-29,+34 717497015,maxi02@gmail.com
1425,Jose Angel Aller,5149097108,Diseñador,2023-09-02,+34708 56 45 04,marina13@marques-vergara.com
1426,Armando Puerta Marí,6308280314,Empacador,2021-03-18,+34730471839,cerdapaco@yahoo.com
1427,Evelia del Navarrete,2091705940,Cortador,2022-04-12,+34 747658450,pastornicanor@garmendia.es
1428,Ángeles Lago Catalá,1393651125,Supervisor,2023-06-20,+34 713 823 498,samuel16@hotmail.com
1429,Clímaco Martí-Bosch,5204785486,Confeccionista,2024-05-08,+34 661 86 97 09,acoronado@benavides-cabanas.com
1430,Teodoro Ledesma Olmo,555523596,Diseñador,2020-06-24,+34735 128 506,aortuno@gmail.com
1431,Dora Lladó Villena,4255675023,Supervisor,2024-01-09,+34 743 772 916,violeta66@yahoo.com
1432,Joan Nadal Mayoral,6570170192,Confeccionista,2020-09-28,+34744790719,roviraadolfo@yahoo.com
1433,Sebastián de Martinez,4580392630,Empacador,2022-04-24,+34 722 933 755,fmarin@garces.com
1434,Aurora Río Alcalde,1890468911,Supervisor,2024-06-13,+34702 36 26 68,jesusaroman@gmail.com
1435,Guiomar Salinas Higueras,8889022813,Empacador,2021-02-19,+34 714 814 536,zaragozaflor@yahoo.com
1436,Edgardo Jordán-Palomar,7548166410,Supervisor,2020-11-18,+34719 14 76 75,teclafonseca@molina.es
1437,Amelia Jurado Andreu,9397020128,Empacador,2024-04-08,+34737030116,ybauza@losa.com
1438,Teobaldo Beltrán Sainz,4427060376,Cortador,2024-07-28,+34 710917660,maria-fernanda49@gmail.com
1439,Mireia del Villena,8114152185,Confeccionista,2025-06-03,+34719 76 91 79,srossello@yahoo.com
1440,Vasco del Vila,3356539760,Confeccionista,2024-09-03,+34749 19 49 53,glauco53@yahoo.com
1441,Agapito del Barbero,5935493836,Empacador,2024-11-13,+34705 53 17 13,bsaldana@hotmail.com
1442,Severo Sola Nogués,2324760667,Empacador,2021-02-02,+34629 959 658,manolasantana@hotmail.com
1443,Jaime Perelló Valderrama,2495476256,Confeccionista,2024-11-21,+34723381851,rafael24@hotmail.com
1444,Anacleto Merino Carbonell,522222016,Cortador,2025-05-23,+34731828493,zhuertas@ledesma.net
1445,Nazario Porta Mascaró,5849666447,Cortador,2023-05-16,+34 749064136,cesar96@ibanez.com
1446,Amalia Candelas Sanmiguel Abella,1338461079,Diseñador,2021-06-12,+34 701 91 55 02,valderramafidela@tejera.es
1447,Hermenegildo Folch-Guerrero,3940699465,Cortador,2023-02-03,+34746507369,eligiocontreras@pedraza.net
1448,Lope Bravo Benavente,790046158,Cortador,2020-07-14,+34 709 287 054,maria-pilarsegui@gmail.com
1449,Cesar Lucas Lloret,6959742523,Empacador,2021-08-09,+34 861123630,nereidamateu@real.es
1450,Consuela Sáenz Santana,9221499442,Diseñador,2022-01-12,+34741 195 392,batllechema@rivero-rosado.com
1451,Diego Antón Marco,5500660488,Diseñador,2022-11-18,+34746 463 524,alemanrufina@hotmail.com
1452,David de Herrera,9265489035,Supervisor,2025-05-18,+34 726 93 74 08,salesnicolasa@rey.es
1453,Fernando Manrique Canales,8227946578,Diseñador,2023-11-12,+34731149813,pavonamando@arregui.es
1454,Visitación Alvarado Tomé,9771128961,Supervisor,2024-08-06,+34953 27 26 49,leonciourrutia@daza.es
1455,Jose Manuel Mancebo-Navas,5503999813,Diseñador,2023-08-15,+34663 80 17 31,domingoolimpia@gmail.com
1456,Nerea Guzman,9871507867,Cortador,2024-04-01,+34886 62 37 75,nydiaamor@carro-ramis.org
1457,Miguel Ramis Barragán,7051778124,Empacador,2022-01-05,+34 737 17 88 62,angelica09@matas.com
1458,Nydia Exposito Llano,7025848759,Supervisor,2022-07-23,+34729873663,adolfo36@yahoo.com
1459,Eduardo Valencia,368569738,Cortador,2024-04-28,+34818 328 173,kpedrosa@yahoo.com
1460,Heraclio Calisto Girona Egea,8208407876,Empacador,2023-06-22,+34705 939 629,tejedorinigo@izquierdo.org
1461,Custodio Mancebo Baños,973896632,Cortador,2025-02-11,+34 615 205 360,donosoglauco@hotmail.com
1462,Consuela Lobato Caballero,7287197519,Diseñador,2021-01-30,+34 679 75 66 52,jjaume@hotmail.com
1463,Marciano Cañellas-Chacón,2982579340,Supervisor,2022-07-06,+34 716291992,maria-pilar78@gmail.com
1464,María Manuela Pedrosa Prieto,3050311964,Empacador,2025-02-13,+34716 739 142,german33@barbero.org
1465,Rosalía Mena Bernat,4988939914,Diseñador,2024-09-23,+34 656 688 934,garrigaencarnacion@gmail.com
1466,Imelda Aramburu Saavedra,5944906829,Confeccionista,2023-05-23,+34955 04 16 89,herviasamanta@gmail.com
1467,Piedad Pascuala Vera Gimeno,9642565202,Cortador,2023-06-14,+34921 942 138,cortinaazucena@ibarra.org
1468,Reyna Ros Guitart,9858191866,Confeccionista,2020-10-03,+34 632 87 78 57,beldaheraclio@franch.com
1469,Claudio Zorrilla Frutos,3423995965,Supervisor,2024-01-19,+34 743599758,iclemente@santamaria.net
1470,Jonatan Rodríguez Heredia,2912431388,Supervisor,2024-01-20,+34735 440 053,marcelinoparra@puig.net
1471,Cecilio Alsina Moraleda,4253490544,Diseñador,2025-05-26,+34717 173 753,jose-angel97@grau.es
1472,Abril Olivera-Valdés,727643154,Diseñador,2022-07-11,+34 708 054 058,asuncionpou@valverde.es
1473,Imelda Exposito-Prado,4662679763,Confeccionista,2022-04-05,+34 730 62 21 95,marta52@vilalta.com
1474,Paco Conde-Olivares,3654757602,Cortador,2021-02-04,+34864206802,maria-jesus04@aznar.com
1475,Amelia Azahara Abril Peña,3373197682,Supervisor,2020-09-24,+34 848247138,perelloeloisa@mendoza.es
1476,Bonifacio Vigil,6429597804,Diseñador,2025-06-13,+34727 515 740,daniloolivera@gmail.com
1477,Leonardo Cosme Diaz Morante,8417504149,Supervisor,2021-01-23,+34 720758564,dcervera@gmail.com
1478,Evelia León-Zapata,7862871635,Diseñador,2024-04-10,+34660171530,blanesyago@gmail.com
1479,Delfina Amador López,2079584342,Confeccionista,2022-01-22,+34603 38 29 04,robledovera@leon.es
1480,Luis Ángel Santiago Sola Terrón,1890243361,Diseñador,2020-07-31,+34 748 070 684,montenegroaurora@yahoo.com
1481,Carla Pastor Higueras,6499272253,Empacador,2022-01-25,+34737 79 55 59,qleon@solano.es
1482,Lilia Rueda Sosa,6958275253,Diseñador,2025-05-18,+34 742280166,lilia22@berrocal-sandoval.net
1483,Luciana Díez Torrecilla,8899810543,Diseñador,2020-12-09,+34 907 56 08 73,bertoreig@prat-peinado.com
1484,Eli Miguel Villar,8074730986,Empacador,2021-08-07,+34 723 22 42 30,upina@hotmail.com
1485,Chema Nevado Esteban,4708743839,Diseñador,2023-07-24,+34992886358,edelmiro96@gmail.com
1486,Marcia Pereira Rosell,812772587,Empacador,2020-09-21,+34744 898 996,maria-dolores37@salas.es
1487,Felipe Rosa Álvaro,1538324067,Confeccionista,2023-06-05,+34713 44 40 36,marianonunez@hotmail.com
1488,Cesar Cabrero Gargallo,3182695787,Diseñador,2022-09-29,+34 700798164,inigo16@quintana.net
1489,Angelino Pedrero Barba,5206077728,Supervisor,2023-01-24,+34748042041,ulises14@cabello-gargallo.es
1490,Jenaro de Macias,7842233639,Supervisor,2023-01-31,+34 852 717 516,xmascaro@carnero.com
1491,Marcelo Valls Reyes,2362101996,Cortador,2024-06-14,+34897708763,sobrinoleonor@bilbao-morillo.com
1492,Belen Pareja Jover,5908140955,Confeccionista,2024-01-06,+34 668 824 128,amadorsala@sedano.org
1493,Clímaco del Navarrete,3370534994,Supervisor,2021-05-15,+34739816889,noeliapozo@ruiz.es
1494,Teófilo Acero Vives,4746831585,Confeccionista,2023-04-09,+34703 10 99 23,nevadohoracio@gimeno-camino.es
1495,Jessica Ballester Montalbán,28367557,Empacador,2023-08-06,+34 748 65 89 36,gerardo30@cardona.net
1496,Corona Quero Lluch,1390565220,Empacador,2023-01-26,+34 937 129 821,miborra@gmail.com
1497,Leocadia Giralt Mulet,1741316660,Confeccionista,2024-05-31,+34 707 29 25 26,galvezvictor@teruel.es
1498,Emilio Amo-Bello,4191321254,Cortador,2021-07-13,+34735 837 262,oscar68@valles.es
1499,Gastón del Carbó,9388693758,Confeccionista,2022-02-20,+34728 854 066,mpena@jimenez-palma.net
1500,Gonzalo Boada,4050139637,Diseñador,2021-12-07,+34 711 58 10 73,leire27@yahoo.com
